Name;Typ;Stadt;Land;Längengrad;Breitengrad;Quelle;Operator;Details
Heiligkreuz (Trier), An der Ziegelei;Bushaltestelle;Trier;Deutschland;6.6465097;49.7398813;OpenStreetMap;;wheelchair: yes
Heiligkreuz (Trier), An der Ziegelei;Bushaltestelle;Trier;Deutschland;6.6463174;49.7398853;OpenStreetMap;;wheelchair: yes
Heiligkreuz (Trier), An der Ziegelei;Bushaltestelle;Trier;Deutschland;6.6463871;49.7398778;OpenStreetMap;Stadt Trier;network: VRT
Feyen (Trier), Pellinger Straße;Bushaltestelle;Trier;Deutschland;6.6312936;49.7254412;OpenStreetMap;;
Feyen (Trier), Estricher Weg;Bushaltestelle;Trier;Deutschland;6.6294926;49.7267636;OpenStreetMap;Stadt Trier;network: VRT
Trier West;Bushaltestelle;Trier;Deutschland;6.6236424;49.7517991;OpenStreetMap;;ref: 2
Trier West;Bushaltestelle;Trier;Deutschland;6.623468;49.7510973;OpenStreetMap;;ref: 1
Olewig (Trier), Hunsrückstraße;Bushaltestelle;Trier;Deutschland;6.6696394;49.7417366;OpenStreetMap;;wheelchair: yes
Trier Hbf;Bahnhof;Trier;Deutschland;6.6519999;49.7569658;OpenStreetMap;DB InfraGO AG;wheelchair: yes
Trier Süd;Bahnhof;Trier;Deutschland;6.6364657;49.7444073;OpenStreetMap;"DB Netz AG;DB Station&Service AG";wheelchair: no
Trier West;Bahnhof;Trier;Deutschland;6.6235851;49.7513983;OpenStreetMap;DB InfraGO AG;
Trier-Pallien;Bahnhof;Trier;Deutschland;6.6298601;49.7639132;OpenStreetMap;DB InfraGO AG;
Parkplatz 268991469;Parkplatz;Trier;Deutschland;6.6568638;49.7714748;OpenStreetMap;;wheelchair: yes
Parkplatz 282041449;Parkplatz;Trier;Deutschland;6.6458766;49.7488643;OpenStreetMap;;
Parkplatz 330867330;Parkplatz;Trier;Deutschland;6.6544689;49.7490472;OpenStreetMap;;
Parkplatz 330867332;Parkplatz;Trier;Deutschland;6.6547711;49.7493595;OpenStreetMap;;
Parkplatz 502885061;Parkplatz;Trier;Deutschland;6.6326509;49.7492424;OpenStreetMap;;capacity: 100
Parkplatz 1419988654;Parkplatz;Trier;Deutschland;6.6787285;49.7752249;OpenStreetMap;;fee: no
Parkplatz 1419988663;Parkplatz;Trier;Deutschland;6.6799125;49.7752711;OpenStreetMap;;fee: no
Parkplatz 1444919774;Parkplatz;Trier;Deutschland;6.6631716;49.7794837;OpenStreetMap;;
Parkplatz 1463823907;Parkplatz;Trier;Deutschland;6.6212381;49.7698136;OpenStreetMap;;fee: no
Parkplatz 2907684308;Parkplatz;Trier;Deutschland;6.6592904;49.7711114;OpenStreetMap;;"capacity: 2; fee: no"
Parkplatz 3428656477;Parkplatz;Trier;Deutschland;6.6216872;49.7675159;OpenStreetMap;;fee: no
Parkplatz 4933434104;Parkplatz;Trier;Deutschland;6.6484936;49.7662076;OpenStreetMap;;"capacity: 25; fee: no"
Parkplatz 8095805624;Parkplatz;Trier;Deutschland;6.6379884;49.7534522;OpenStreetMap;;
Parkplatz 8844225775;Parkplatz;Trier;Deutschland;6.6260044;49.7285166;OpenStreetMap;;capacity: 20
Parkplatz 9340809561;Parkplatz;Trier;Deutschland;6.6380884;49.7541255;OpenStreetMap;;capacity: 2
Parkplatz 9544224191;Parkplatz;Trier;Deutschland;6.6249806;49.7660051;OpenStreetMap;;fee: no
Parkplatz 9960743844;Parkplatz;Trier;Deutschland;6.6426939;49.7672437;OpenStreetMap;;
Parkplatz 10124703130;Parkplatz;Trier;Deutschland;6.6304193;49.7245476;OpenStreetMap;;
Parkplatz 11610803685;Parkplatz;Trier;Deutschland;6.641239;49.7527607;OpenStreetMap;;
Parkplatz 12229676404;Parkplatz;Trier;Deutschland;6.6534889;49.7465871;OpenStreetMap;;
Parkplatz 17067740;Parkplatz;Trier;Deutschland;6.6773081;49.7537748;OpenStreetMap;;
Parkplatz 22898578;Parkplatz;Trier;Deutschland;6.6773037;49.749485;OpenStreetMap;;"fee: no; wheelchair: yes"
Parkplatz 22898582;Parkplatz;Trier;Deutschland;6.6777204;49.7514625;OpenStreetMap;;fee: no
Parkplatz 23372552;Parkplatz;Trier;Deutschland;6.6413545;49.7508529;OpenStreetMap;;"fee: yes; wheelchair: yes"
Kundenparkplatz Kaufland;Parkplatz;Trier;Deutschland;6.6241636;49.7544593;OpenStreetMap;;wheelchair: yes
Parkplatz 23381713;Parkplatz;Trier;Deutschland;6.6230619;49.753436;OpenStreetMap;;wheelchair: yes
P2;Parkplatz;Trier;Deutschland;6.6257772;49.7683357;OpenStreetMap;;
P3;Parkplatz;Trier;Deutschland;6.6273648;49.7691165;OpenStreetMap;;
Parkplatz 25661441;Parkplatz;Trier;Deutschland;6.6262595;49.7753875;OpenStreetMap;;
Parkplatz 26412436;Parkplatz;Trier;Deutschland;6.667485;49.7547232;OpenStreetMap;;fee: no
Parkplatz 26495405;Parkplatz;Trier;Deutschland;6.6402002;49.7517168;OpenStreetMap;;"capacity: 26; fee: yes; wheelchair: no"
Parkplatz 26573343;Parkplatz;Trier;Deutschland;6.6777691;49.7534218;OpenStreetMap;;
Parkplatz 26682806;Parkplatz;Trier;Deutschland;6.6770308;49.7485944;OpenStreetMap;;fee: no
Parkplatz 27060980;Parkplatz;Trier;Deutschland;6.6336037;49.7518244;OpenStreetMap;;"fee: yes; wheelchair: yes"
Parkplatz 27080802;Parkplatz;Trier;Deutschland;6.6517402;49.7751159;OpenStreetMap;;fee: no
Parkplatz 28719181;Parkplatz;Trier;Deutschland;6.6682205;49.7556173;OpenStreetMap;;"fee: no; wheelchair: yes"
Parkplatz 29281558;Parkplatz;Trier;Deutschland;6.6758343;49.7509278;OpenStreetMap;;"fee: no; wheelchair: yes"
Besucher Mutterhaus Mitte Trier;Parkplatz;Trier;Deutschland;6.6320389;49.7535959;OpenStreetMap;;"fee: yes; wheelchair: yes"
Moselauen;Parkplatz;Trier;Deutschland;6.6233686;49.7384536;OpenStreetMap;;fee: no
Moselauen;Parkplatz;Trier;Deutschland;6.6236696;49.7389059;OpenStreetMap;;
In den Moselauen;Parkplatz;Trier;Deutschland;6.6249549;49.7385539;OpenStreetMap;;
Moselauen;Parkplatz;Trier;Deutschland;6.6248433;49.7397626;OpenStreetMap;;
Parkplatz 31660536;Parkplatz;Trier;Deutschland;6.6420136;49.7296503;OpenStreetMap;;fee: no
Parkplatz 31660537;Parkplatz;Trier;Deutschland;6.643266;49.7293885;OpenStreetMap;;"fee: no; wheelchair: yes"
Parkplatz 31660538;Parkplatz;Trier;Deutschland;6.6429658;49.7288655;OpenStreetMap;;fee: no
Parkplatz 31660539;Parkplatz;Trier;Deutschland;6.6434659;49.7274988;OpenStreetMap;;fee: no
Parkplatz 31660540;Parkplatz;Trier;Deutschland;6.6449801;49.7279655;OpenStreetMap;;
Parkplatz 31660632;Parkplatz;Trier;Deutschland;6.643223;49.7426967;OpenStreetMap;;"fee: no; wheelchair: yes"
Parkplatz 31660633;Parkplatz;Trier;Deutschland;6.6355815;49.7489315;OpenStreetMap;;"fee: no; wheelchair: yes"
Parkplatz 31681149;Parkplatz;Trier;Deutschland;6.6292275;49.750999;OpenStreetMap;;"capacity: 25; fee: yes"
Abteiplatz;Parkplatz;Trier;Deutschland;6.630463;49.7386814;OpenStreetMap;;"fee: yes; wheelchair: yes"
Parkplatz 32134291;Parkplatz;Trier;Deutschland;6.6311545;49.7413863;OpenStreetMap;;
Parkplatz 34100095;Parkplatz;Trier;Deutschland;6.6583841;49.7284042;OpenStreetMap;;fee: no
Parkplatz 34754715;Parkplatz;Trier;Deutschland;6.6433914;49.7438085;OpenStreetMap;;
Parkplatz 44717089;Parkplatz;Trier;Deutschland;6.6353859;49.7642872;OpenStreetMap;;"fee: yes; wheelchair: no"
Parkplatz 46725942;Parkplatz;Trier;Deutschland;6.6393057;49.7455252;OpenStreetMap;;
Parkplatz 46995170;Parkplatz;Trier;Deutschland;6.6331389;49.7443152;OpenStreetMap;;"fee: no; wheelchair: yes"
Parkplatz 47323889;Parkplatz;Trier;Deutschland;6.6293639;49.7503157;OpenStreetMap;;
Parkplatz 47359025;Parkplatz;Trier;Deutschland;6.6281728;49.7493526;OpenStreetMap;;capacity: 8
Parkplatz 47360063;Parkplatz;Trier;Deutschland;6.6299431;49.7485925;OpenStreetMap;;
Parkplatz 47361411;Parkplatz;Trier;Deutschland;6.6305379;49.7496376;OpenStreetMap;;
Parkplatz 47909330;Parkplatz;Trier;Deutschland;6.6480235;49.7698771;OpenStreetMap;;fee: no
Parkplatz 47909438;Parkplatz;Trier;Deutschland;6.6613296;49.7712672;OpenStreetMap;;fee: no
Parkplatz 48455565;Parkplatz;Trier;Deutschland;6.6224772;49.7500656;OpenStreetMap;;"fee: no; wheelchair: yes"
Parkplatz 49333294;Parkplatz;Trier;Deutschland;6.6679146;49.7550636;OpenStreetMap;;fee: no
Parkplatz 49366291;Parkplatz;Trier;Deutschland;6.6704229;49.7563531;OpenStreetMap;;"fee: yes; wheelchair: yes"
Parkplatz 50290785;Parkplatz;Trier;Deutschland;6.620769;49.7531238;OpenStreetMap;;
Parkplatz 50436055;Parkplatz;Trier;Deutschland;6.649629;49.7637837;OpenStreetMap;;fee: no
Parkplatz 51892680;Parkplatz;Trier;Deutschland;6.6248885;49.7533456;OpenStreetMap;;
Parkplatz 51985481;Parkplatz;Trier;Deutschland;6.6237336;49.7633325;OpenStreetMap;;
Parkplatz 65157746;Parkplatz;Trier;Deutschland;6.6751161;49.7483642;OpenStreetMap;;"fee: no; wheelchair: yes"
Parkplatz 65210223;Parkplatz;Trier;Deutschland;6.6760475;49.7498756;OpenStreetMap;;
Amphitheater;Parkplatz;Trier;Deutschland;6.6487864;49.7469885;OpenStreetMap;Stadt Trier;fee: no
Parkplatz 73032640;Parkplatz;Trier;Deutschland;6.624585;49.7565916;OpenStreetMap;;fee: no
Parkplatz 73032664;Parkplatz;Trier;Deutschland;6.6251081;49.7562721;OpenStreetMap;;
P1;Parkplatz;Trier;Deutschland;6.6231404;49.7675285;OpenStreetMap;;"fee: yes; wheelchair: yes"
Parkplatz 85825984;Parkplatz;Trier;Deutschland;6.632747;49.7523777;OpenStreetMap;;"fee: yes; wheelchair: limited"
Parkplatz 88362560;Parkplatz;Trier;Deutschland;6.6527042;49.7551493;OpenStreetMap;;
Parkplatz 88496982;Parkplatz;Trier;Deutschland;6.6342323;49.7540387;OpenStreetMap;;"fee: yes; wheelchair: yes"
Parkhaus Hauptmarkt;Parkplatz;Trier;Deutschland;6.6391085;49.7582487;OpenStreetMap;SWT Parken GmbH;"capacity: 344; fee: yes; wheelchair: yes"
Galeria Kaufhof;Parkplatz;Trier;Deutschland;6.6414653;49.7592417;OpenStreetMap;;"capacity: 450; fee: yes; wheelchair: limited"
Krankenhaus der Barmherzigen Brüder Trier;Parkplatz;Trier;Deutschland;6.6407826;49.7616613;OpenStreetMap;;"fee: yes; wheelchair: limited"
Parkplatz 97075612;Parkplatz;Trier;Deutschland;6.6618795;49.7719002;OpenStreetMap;;
Weisshauswald;Parkplatz;Trier;Deutschland;6.6333772;49.7703474;OpenStreetMap;;"fee: no; wheelchair: limited"
Parkplatz 106292618;Parkplatz;Trier;Deutschland;6.6363582;49.7477415;OpenStreetMap;;
Parkplatz 106560793;Parkplatz;Trier;Deutschland;6.6288748;49.7515144;OpenStreetMap;;fee: no
Parkplatz 106995432;Parkplatz;Trier;Deutschland;6.6211537;49.7398379;OpenStreetMap;;fee: no
Parkplatz 106995438;Parkplatz;Trier;Deutschland;6.6219168;49.7392667;OpenStreetMap;;"fee: no; wheelchair: no"
Parkplatz 111401188;Parkplatz;Trier;Deutschland;6.6217289;49.7748802;OpenStreetMap;;"capacity: 20; fee: no"
Parkplatz 111609816;Parkplatz;Trier;Deutschland;6.6703493;49.7686281;OpenStreetMap;;
Sieh um Dich;Parkplatz;Trier;Deutschland;6.6442133;49.7575108;OpenStreetMap;;"capacity: 27; fee: yes; wheelchair: yes"
Parkplatz 112595177;Parkplatz;Trier;Deutschland;6.6441378;49.7580129;OpenStreetMap;Stadt Trier;"fee: no; wheelchair: yes"
Parkplatz 112793386;Parkplatz;Trier;Deutschland;6.6359238;49.750997;OpenStreetMap;;fee: yes
Parkplatz 113363088;Parkplatz;Trier;Deutschland;6.6361826;49.7501556;OpenStreetMap;;"capacity: 40; fee: yes"
Parkplatz 113502558;Parkplatz;Trier;Deutschland;6.6727857;49.7783528;OpenStreetMap;;
Parkplatz 124425501;Parkplatz;Trier;Deutschland;6.6551931;49.7651716;OpenStreetMap;;fee: no
Parkplatz 124425522;Parkplatz;Trier;Deutschland;6.6556806;49.7656407;OpenStreetMap;;fee: no
Parkplatz 124433279;Parkplatz;Trier;Deutschland;6.6580797;49.7704112;OpenStreetMap;;
Parkplatz 124433286;Parkplatz;Trier;Deutschland;6.6591249;49.7707054;OpenStreetMap;;fee: no
Parkplatz 124433811;Parkplatz;Trier;Deutschland;6.6470424;49.7666139;OpenStreetMap;;"capacity: 130; fee: yes; wheelchair: limited"
Parkplatz 124791657;Parkplatz;Trier;Deutschland;6.6484835;49.7395689;OpenStreetMap;;fee: no
Parkplatz 124797893;Parkplatz;Trier;Deutschland;6.6454091;49.7619264;OpenStreetMap;;fee: yes
Aldi;Parkplatz;Trier;Deutschland;6.6374496;49.7536522;OpenStreetMap;;wheelchair: no
Parkplatz 126684930;Parkplatz;Trier;Deutschland;6.6383714;49.7544836;OpenStreetMap;;wheelchair: yes
Parkhaus Am Bahnhof;Parkplatz;Trier;Deutschland;6.6540751;49.7597315;OpenStreetMap;Erhard Simon;"capacity: 106; fee: yes"
Parkplatz 127054311;Parkplatz;Trier;Deutschland;6.6336678;49.7566083;OpenStreetMap;;
Parkplatz 127245252;Parkplatz;Trier;Deutschland;6.6327046;49.7586862;OpenStreetMap;;"fee: yes; wheelchair: yes"
Parkplatz 127567088;Parkplatz;Trier;Deutschland;6.6373913;49.7582546;OpenStreetMap;;wheelchair: yes
Parkplatz 128084055;Parkplatz;Trier;Deutschland;6.6284468;49.7525694;OpenStreetMap;;fee: yes
Parkplatz 128215885;Parkplatz;Trier;Deutschland;6.6297707;49.7560556;OpenStreetMap;;
Parkplatz 130365182;Parkplatz;Trier;Deutschland;6.6339967;49.7499163;OpenStreetMap;;
Parkplatz 130431329;Parkplatz;Trier;Deutschland;6.6345918;49.7497444;OpenStreetMap;;"fee: yes; wheelchair: yes"
Weißhaus;Parkplatz;Trier;Deutschland;6.6343075;49.7694135;OpenStreetMap;;
Parkplatz 132723383;Parkplatz;Trier;Deutschland;6.6286937;49.7716169;OpenStreetMap;;fee: no
Parkplatz 134021577;Parkplatz;Trier;Deutschland;6.6265212;49.7667101;OpenStreetMap;;
Parkplatz 134992565;Parkplatz;Trier;Deutschland;6.6247288;49.7517167;OpenStreetMap;;"fee: no; wheelchair: limited"
Parkplatz 136511431;Parkplatz;Trier;Deutschland;6.6508469;49.7384286;OpenStreetMap;;
Parkplatz 136511434;Parkplatz;Trier;Deutschland;6.6503451;49.7387701;OpenStreetMap;Deutsche Richterakademie;
Parkplatz 139159120;Parkplatz;Trier;Deutschland;6.66296;49.7425209;OpenStreetMap;;fee: no
Parkplatz 139159733;Parkplatz;Trier;Deutschland;6.6617931;49.7426952;OpenStreetMap;;fee: no
Parkplatz 142675079;Parkplatz;Trier;Deutschland;6.6212568;49.7231027;OpenStreetMap;;"fee: no; wheelchair: yes"
Parkplatz 145680899;Parkplatz;Trier;Deutschland;6.619547;49.7495221;OpenStreetMap;;fee: no
Parkplatz 146259708;Parkplatz;Trier;Deutschland;6.652281;49.7545832;OpenStreetMap;;
Parkplatz 148187845;Parkplatz;Trier;Deutschland;6.6573509;49.7586879;OpenStreetMap;;
Parkplatz 148187848;Parkplatz;Trier;Deutschland;6.657208;49.758955;OpenStreetMap;;
Parkplatz 148187879;Parkplatz;Trier;Deutschland;6.6580153;49.7590333;OpenStreetMap;;
Parkplatz 149115995;Parkplatz;Trier;Deutschland;6.6586241;49.7723989;OpenStreetMap;;fee: no
Parkplatz 149428429;Parkplatz;Trier;Deutschland;6.6409069;49.7635875;OpenStreetMap;Barmherzige Brüder Trier gGmbH;"fee: yes; wheelchair: limited"
Parkplatz 149630034;Parkplatz;Trier;Deutschland;6.6399443;49.7707425;OpenStreetMap;;
Parkplatz 149781527;Parkplatz;Trier;Deutschland;6.6277722;49.7308443;OpenStreetMap;;capacity: 14
Parkplatz 149781532;Parkplatz;Trier;Deutschland;6.6276682;49.7245666;OpenStreetMap;;
Parkplatz 149931870;Parkplatz;Trier;Deutschland;6.6704031;49.7788866;OpenStreetMap;;
Parkplatz 149998107;Parkplatz;Trier;Deutschland;6.652466;49.7754948;OpenStreetMap;;fee: no
P4;Parkplatz;Trier;Deutschland;6.6290267;49.769075;OpenStreetMap;;wheelchair: yes
Parkplatz 150679791;Parkplatz;Trier;Deutschland;6.6789265;49.775485;OpenStreetMap;;fee: no
Parkplatz 151108737;Parkplatz;Trier;Deutschland;6.6704728;49.7379788;OpenStreetMap;;fee: no
Parkplatz 152359623;Parkplatz;Trier;Deutschland;6.6359248;49.7601238;OpenStreetMap;;"fee: yes; wheelchair: yes"
Parkplatz 152367468;Parkplatz;Trier;Deutschland;6.6345174;49.7632967;OpenStreetMap;;fee: yes
Parkplatz 153234279;Parkplatz;Trier;Deutschland;6.6566433;49.7424396;OpenStreetMap;;capacity: 2
Parkplatz 153680274;Parkplatz;Trier;Deutschland;6.669832;49.7564402;OpenStreetMap;;fee: no
Parkplatz 153817289;Parkplatz;Trier;Deutschland;6.6758488;49.754818;OpenStreetMap;;
Parkplatz 153817290;Parkplatz;Trier;Deutschland;6.6757298;49.7546989;OpenStreetMap;;
Parkplatz 154574870;Parkplatz;Trier;Deutschland;6.6273639;49.7653299;OpenStreetMap;;
Parkplatz 155424434;Parkplatz;Trier;Deutschland;6.6327105;49.7412854;OpenStreetMap;;"fee: yes; wheelchair: yes"
Parkplatz 156857151;Parkplatz;Trier;Deutschland;6.6342361;49.7573352;OpenStreetMap;;wheelchair: yes
Parkplatz 156857155;Parkplatz;Trier;Deutschland;6.6330944;49.7593598;OpenStreetMap;;
Parkplatz 157093894;Parkplatz;Trier;Deutschland;6.6340145;49.7411998;OpenStreetMap;;wheelchair: yes
Parkplatz 157408101;Parkplatz;Trier;Deutschland;6.634408;49.7426013;OpenStreetMap;Park & Control;"fee: no; wheelchair: yes"
Parkplatz 157522672;Parkplatz;Trier;Deutschland;6.6327156;49.7611596;OpenStreetMap;;fee: yes
Parkplatz 158189550;Parkplatz;Trier;Deutschland;6.6202145;49.7554354;OpenStreetMap;;
Parkplatz 158189556;Parkplatz;Trier;Deutschland;6.6198407;49.7556286;OpenStreetMap;;
Parkplatz 158225652;Parkplatz;Trier;Deutschland;6.6579579;49.7392049;OpenStreetMap;;
Parkplatz 158236988;Parkplatz;Trier;Deutschland;6.666852;49.7230835;OpenStreetMap;;
City Parkhaus;Parkplatz;Trier;Deutschland;6.636576;49.7566082;OpenStreetMap;Stadtwerke Trier;"capacity: 950; fee: yes; wheelchair: yes"
Parkplatz 160093586;Parkplatz;Trier;Deutschland;6.640704;49.7414191;OpenStreetMap;;fee: yes
Parkplatz 160093639;Parkplatz;Trier;Deutschland;6.6415722;49.7414296;OpenStreetMap;;fee: no
Parkplatz 160272919;Parkplatz;Trier;Deutschland;6.6505839;49.728977;OpenStreetMap;;fee: no
Parkplatz 160934064;Parkplatz;Trier;Deutschland;6.6312261;49.7286508;OpenStreetMap;;fee: no
Parkplatz 161538071;Parkplatz;Trier;Deutschland;6.6356323;49.7305026;OpenStreetMap;;
Parkplatz 161538072;Parkplatz;Trier;Deutschland;6.6363175;49.7310315;OpenStreetMap;;
Parkplatz 161538785;Parkplatz;Trier;Deutschland;6.6402377;49.730315;OpenStreetMap;;
Parkplatz 166627372;Parkplatz;Trier;Deutschland;6.6527655;49.7578818;OpenStreetMap;;"fee: yes; wheelchair: limited"
Parkplatz 166627375;Parkplatz;Trier;Deutschland;6.6511378;49.7563115;OpenStreetMap;;fee: yes
Parkplatz 166627377;Parkplatz;Trier;Deutschland;6.6517134;49.7576981;OpenStreetMap;;"fee: Mo-Sa 08:30-20:00; wheelchair: yes"
Parkplatz 166627378;Parkplatz;Trier;Deutschland;6.6517907;49.7586266;OpenStreetMap;;fee: yes
Parkplatz 166627380;Parkplatz;Trier;Deutschland;6.6514647;49.7568876;OpenStreetMap;;"fee: yes; wheelchair: yes"
Parkplatz 171465045;Parkplatz;Trier;Deutschland;6.6688823;49.7645735;OpenStreetMap;;
Parkplatz 171465046;Parkplatz;Trier;Deutschland;6.6694002;49.7647957;OpenStreetMap;;
Parkplatz 171465047;Parkplatz;Trier;Deutschland;6.6679918;49.7649829;OpenStreetMap;;
Parkplatz 175299579;Parkplatz;Trier;Deutschland;6.6435214;49.7510924;OpenStreetMap;;
Parkplatz 180258409;Parkplatz;Trier;Deutschland;6.6535287;49.7261346;OpenStreetMap;;
Parkplatz 180269339;Parkplatz;Trier;Deutschland;6.6491074;49.7256218;OpenStreetMap;;
Parkplatz 181513492;Parkplatz;Trier;Deutschland;6.665396;49.754613;OpenStreetMap;;
Parkplatz 183766021;Parkplatz;Trier;Deutschland;6.6633956;49.7401365;OpenStreetMap;;capacity: 3
Parkplatz 192081613;Parkplatz;Trier;Deutschland;6.6667047;49.7554506;OpenStreetMap;;fee: no
Parkplatz 192625496;Parkplatz;Trier;Deutschland;6.6610945;49.7708139;OpenStreetMap;;
Parkplatz 192637081;Parkplatz;Trier;Deutschland;6.667096;49.7735203;OpenStreetMap;;fee: no
Parkplatz 192637085;Parkplatz;Trier;Deutschland;6.668395;49.774084;OpenStreetMap;;
Parkplatz 192637090;Parkplatz;Trier;Deutschland;6.6671181;49.7741037;OpenStreetMap;;
Parkplatz 196793388;Parkplatz;Trier;Deutschland;6.6275211;49.7673713;OpenStreetMap;;fee: no
Parkplatz 199802380;Parkplatz;Trier;Deutschland;6.6501681;49.7707583;OpenStreetMap;;
Parkplatz 199802381;Parkplatz;Trier;Deutschland;6.6480244;49.7703094;OpenStreetMap;;capacity: 14
Parkplatz 201909177;Parkplatz;Trier;Deutschland;6.6283491;49.7462469;OpenStreetMap;;
Parkplatz 205357288;Parkplatz;Trier;Deutschland;6.6655781;49.771117;OpenStreetMap;;
Parkplatz 209145426;Parkplatz;Trier;Deutschland;6.6683468;49.7676704;OpenStreetMap;;
Parkplatz 218701607;Parkplatz;Trier;Deutschland;6.6415713;49.7620809;OpenStreetMap;Barmherzige Brüder Trier gGmbH;
Parkplatz 222136652;Parkplatz;Trier;Deutschland;6.656085;49.7666231;OpenStreetMap;;fee: no
Parkplatz 222138196;Parkplatz;Trier;Deutschland;6.6419179;49.7681515;OpenStreetMap;;fee: no
Parkplatz 222143913;Parkplatz;Trier;Deutschland;6.6569979;49.7655257;OpenStreetMap;;
Parkplatz 222147589;Parkplatz;Trier;Deutschland;6.6552609;49.7659333;OpenStreetMap;;
Ostallee;Park+Ride;Trier;Deutschland;6.6502333;49.7556223;OpenStreetMap;SWT Parken GmbH;"capacity: 860; fee: yes; wheelchair: yes"
Parkplatz 227410319;Parkplatz;Trier;Deutschland;6.6800507;49.7549633;OpenStreetMap;;
Parkplatz 227443669;Parkplatz;Trier;Deutschland;6.679245;49.7503537;OpenStreetMap;;
Parkplatz 235499205;Parkplatz;Trier;Deutschland;6.6397948;49.7676906;OpenStreetMap;;fee: no
Parkplatz 241075627;Parkplatz;Trier;Deutschland;6.6625599;49.7705779;OpenStreetMap;;
Parkplatz 245246362;Parkplatz;Trier;Deutschland;6.6581344;49.7630381;OpenStreetMap;Auto-Teile-Unger Handels GmbH & Co. KG;fee: no
Parkplatz 245246366;Parkplatz;Trier;Deutschland;6.6573924;49.7629122;OpenStreetMap;Netto Marken-Discount AG & Co. KG;fee: no
Parkplatz 246017557;Parkplatz;Trier;Deutschland;6.6284504;49.7235321;OpenStreetMap;;fee: no
Parkplatz 248239259;Parkplatz;Trier;Deutschland;6.6241598;49.7531973;OpenStreetMap;;"fee: no; wheelchair: yes"
Berufsfeuerwehr Trier;Parkplatz;Trier;Deutschland;6.6282796;49.7465382;OpenStreetMap;Stadt Trier;"capacity: 16; fee: no"
Parkplatz 253431982;Parkplatz;Trier;Deutschland;6.6311126;49.748736;OpenStreetMap;;fee: no
Parkplatz 263843971;Parkplatz;Trier;Deutschland;6.6300945;49.7534646;OpenStreetMap;;
Parkplatz 263844512;Parkplatz;Trier;Deutschland;6.639819;49.761516;OpenStreetMap;;
Parkplatz 282487945;Parkplatz;Trier;Deutschland;6.6273975;49.767781;OpenStreetMap;;wheelchair: yes
Parkplatz 282487946;Parkplatz;Trier;Deutschland;6.6283658;49.7676027;OpenStreetMap;;wheelchair: yes
Parkplatz 286082224;Parkplatz;Trier;Deutschland;6.6423318;49.7627931;OpenStreetMap;;
Parkplatz 295416400;Parkplatz;Trier;Deutschland;6.6388013;49.7296262;OpenStreetMap;;"capacity: 8; fee: no"
Parkplatz 297071429;Parkplatz;Trier;Deutschland;6.6720919;49.7559325;OpenStreetMap;;fee: yes
